stock_id,name,chip_trend_days,chip_concentration_threshold,chip_latest_date,chip_available_days,short_margin_ratio_pct,short_margin_ratio_pct_t0,short_margin_ratio_pct_t1,short_margin_ratio_pct_t2,short_margin_ratio_score,margin_cost_line,margin_cost_line_t0,margin_cost_line_t1,margin_cost_line_t2,margin_cost_status,margin_purchase_change,margin_purchase_change_t0,margin_purchase_change_t1,margin_purchase_change_t2,margin_purchase_change_score,short_sale_change,short_sale_change_t0,short_sale_change_t1,short_sale_change_t2,short_sale_change_score,chip_concentration_pct,chip_concentration_pct_t0,chip_concentration_pct_t1,chip_concentration_pct_t2,chip_date_t0,chip_date_t1,chip_date_t2,chip_concentration_score,main_force_net,main_force_net_t0,main_force_net_t1,main_force_net_t2,main_force_score,broker_diff,broker_diff_t0,broker_diff_t1,broker_diff_t2,broker_diff_score,foreign_investor_net,foreign_investor_net_t0,foreign_investor_net_t1,foreign_investor_net_t2,foreign_investor_net_score,investment_trust_net,investment_trust_net_t0,investment_trust_net_t1,investment_trust_net_t2,investment_trust_net_score,dealer_net,dealer_net_t0,dealer_net_t1,dealer_net_t2,dealer_net_score,institutional_total_net,institutional_total_net_t0,institutional_total_net_t1,institutional_total_net_t2,institutional_total_net_score,main_force_net_5d,total_volume_5d,main_force_buy_rate_5d_pct,chip_concentration_avg_5d,chip_concentration_change_5d,broker_diff_avg_5d,chip_signal_state,chip_signal_text,chips_updated_at,chips_status,chips_reason,finmind_token_status,finmind_token_source,finmind_token_masked,finmind_user_count,finmind_api_request_limit,finmind_remain,finmind_usage_checked_at
6139,亞翔,3,15.0,2026-09-08,3,0.08,0.08,0.08,0.08,0.5,785.99,785.99,785.99,786.86,ok,,,-116.0,-76.0,-1,,,0.0,4.0,-1,13.37,13.37,-4.16,-4.1,2026-09-08,2026-09-07,2026-09-04,0.0,155,155,-67,-97,-0.5,14,14,103,164,1.0,261.0,261.0,182,180,1,-17.0,-17.0,-1,-152,0.0,-43.0,-43.0,-59,69,0.0,201.0,201.0,122,97,1,-2001,11713,-17.08,-9.4,51.44,163.2,neutral,籌碼震盪，方向未定,2026-09-08 12:32:42,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:33:18
6182,合晶,3,15.0,2026-09-08,3,1.8,1.8,1.8,1.96,-0.5,114.29,114.29,114.29,114.43,ok,,,-100.0,234.0,-1,,,-107.0,-3289.0,1,-7.37,-7.37,2.94,15.69,2026-09-08,2026-09-07,2026-09-04,0.5,-4316,-4316,1196,5745,0.5,1,1,0,-6,0.0,-4538.0,-4538.0,3633,2416,0,0.0,0.0,100,0,0.0,-447.0,-447.0,530,-151,0.0,-4985.0,-4985.0,4263,2265,0,-29606,252418,-11.73,-8.05,22.94,7.6,neutral,籌碼震盪，方向未定,2026-09-08 12:33:14,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:33:35
6187,萬潤,3,15.0,2026-09-08,3,1.53,1.53,1.53,1.11,0.5,1311.54,1311.54,1311.54,1307.12,ok,,,-37.0,-43.0,1,,,14.0,-2.0,1,11.5,11.5,6.64,-10.38,2026-09-08,2026-09-07,2026-09-04,0.0,422,422,159,-207,0.5,-77,-77,-23,151,-0.5,128.0,128.0,36,-102,1,352.0,352.0,50,38,1.0,32.0,32.0,-22,16,0.0,512.0,512.0,64,-48,1,199,13068,1.52,-0.7,19.89,25.8,neutral,籌碼震盪，方向未定,2026-09-08 12:33:15,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:33:51
6196,帆宣,3,15.0,2026-09-08,3,1.08,1.08,1.08,1.09,-0.5,513.02,513.02,513.02,512.95,ok,,,13.0,61.0,-1,,,0.0,-2.0,1,-18.38,-18.38,-18.86,-0.76,2026-09-08,2026-09-07,2026-09-04,-0.5,-243,-243,-245,-18,-1.0,233,233,138,16,1.0,-400.0,-400.0,69,-10,0,3.0,3.0,-2,1,0.0,-16.0,-16.0,11,-32,0.0,-413.0,-413.0,78,-41,0,-55,8870,-0.62,-8.52,11.99,120.4,bearish_distributed,主力連3賣、買賣家數差連3正，籌碼流向散戶風險高,2026-09-08 12:33:17,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:33:57
6213,聯茂,3,15.0,2026-09-08,3,5.46,5.46,5.46,5.68,-0.5,498.3,498.3,498.3,497.28,ok,,,329.0,429.0,-1,,,-22.0,-91.0,1,-4.49,-4.49,-18.62,-8.45,2026-09-08,2026-09-07,2026-09-04,-0.5,-716,-716,-2283,-1121,-1.0,24,24,52,39,1.0,-895.0,-895.0,-2514,-1044,0,8.0,8.0,26,8,0.0,-119.0,-119.0,28,-7,0.0,-1006.0,-1006.0,-2460,-1043,0,-3685,66964,-5.5,-6.03,2.3,36.0,bearish_distributed,主力連3賣、買賣家數差連3正，籌碼流向散戶風險高,2026-09-08 12:33:18,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:33:45
6217,中探針,3,15.0,2026-09-08,3,2.05,2.05,2.05,2.4,-0.5,214.72,214.72,214.72,215.73,ok,,,-187.0,-122.0,-1,,,-55.0,2.0,-1,-5.19,-5.19,-10.38,-12.9,2026-09-08,2026-09-07,2026-09-04,0.0,-173,-173,-587,-1112,-1.0,78,78,109,71,1.0,91.0,91.0,-298,-363,1,0.0,0.0,0,0,0.0,0.0,0.0,-28,2,0.0,91.0,91.0,-326,-361,1,-3067,47696,-6.43,-8.07,2.27,60.0,bearish_distributed,主力連3賣、買賣家數差連3正，籌碼流向散戶風險高,2026-09-08 12:33:18,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:33:51
6223,旺矽,3,15.0,2026-09-08,3,0.5,0.5,0.5,0.48,0.5,5524.56,5524.56,5524.56,5526.16,ok,,,-41.0,-5.0,-1,,,0.0,-1.0,1,12.14,12.14,20.73,5.22,2026-09-08,2026-09-07,2026-09-04,0.5,228,228,249,29,1.0,-113,-113,-153,31,-0.5,-205.0,-205.0,333,30,0,400.0,400.0,-4,-17,1.0,-11.0,-11.0,-24,-4,0.0,184.0,184.0,305,9,0,302,6151,4.91,5.19,15.31,15.6,bullish_distributed,主力連3買但買賣家數差偏正，可能偏分散,2026-09-08 12:33:19,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:33:51
6239,力成,3,15.0,2026-09-08,3,0.37,0.37,0.37,0.37,-0.5,276.53,276.53,276.53,276.38,ok,,,359.0,416.0,-1,,,1.0,-5.0,1,-18.79,-18.79,20.02,-19.76,2026-09-08,2026-09-07,2026-09-04,-0.5,-2733,-2733,1433,-1885,-0.5,67,67,-48,118,0.5,-3574.0,-3574.0,1441,-927,0,-17.0,-17.0,-12,-116,0.0,-224.0,-224.0,74,-225,0.0,-3815.0,-3815.0,1503,-1268,0,-4689,48886,-9.59,-7.98,7.42,65.6,neutral,籌碼震盪，方向未定,2026-09-08 12:33:35,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:34:08
6243,迅杰,3,15.0,2026-09-08,3,1.65,1.65,1.65,1.65,-0.5,45.66,45.66,45.66,45.72,ok,,,3.0,-6.0,1,,,0.0,13.0,-1,-11.89,-11.89,-6.96,1.62,2026-09-08,2026-09-07,2026-09-04,0.0,-44,-44,-19,6,-0.5,58,58,1,8,1.0,-27.0,-27.0,-14,36,-1,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,-27.0,-27.0,-14,36,-1,-39,1863,-2.09,-4.39,-16.34,19.6,neutral,籌碼震盪，方向未定,2026-09-08 12:33:45,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:34:09
6257,矽格,3,15.0,2026-09-08,3,0.29,0.29,0.29,0.29,0.5,215.25,215.25,215.25,215.3,ok,,,-107.0,418.0,-1,,,0.0,-5.0,1,-44.44,-44.44,4.49,-28.33,2026-09-08,2026-09-07,2026-09-04,-0.5,-3170,-3170,205,-1648,-0.5,219,219,-29,120,0.5,-3565.0,-3565.0,111,-2040,0,-5.0,-5.0,-33,42,0.0,-67.0,-67.0,50,-56,0.0,-3637.0,-3637.0,128,-2054,0,-12413,40081,-30.97,-26.84,-9.47,102.4,neutral,籌碼震盪，方向未定,2026-09-08 12:33:51,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:34:17
6274,台燿,3,15.0,2026-09-08,3,0.61,0.61,0.61,0.58,0.5,1458.16,1458.16,1458.16,1462.03,ok,,,68.0,-72.0,1,,,3.0,-8.0,1,-13.48,-13.48,-12.52,-4.0,2026-09-08,2026-09-07,2026-09-04,0.0,-676,-676,-730,-235,-1.0,135,135,138,95,1.0,-436.0,-436.0,956,1025,-1,-415.0,-415.0,-1766,-909,0.0,-51.0,-51.0,3,-34,0.0,-902.0,-902.0,-807,82,-1,-2662,25197,-10.56,-11.78,4.57,135.0,bearish_distributed,主力連3賣、買賣家數差連3正，籌碼流向散戶風險高,2026-09-08 12:33:51,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:34:24
6278,台表科,3,15.0,2026-09-08,3,1.25,1.25,1.25,1.34,-0.5,189.19,189.19,189.19,189.03,ok,,,-24.0,326.0,-1,,,-8.0,14.0,-1,-19.92,-19.92,-11.25,18.11,2026-09-08,2026-09-07,2026-09-04,0.0,-795,-795,-417,782,-0.5,228,228,148,-143,0.5,-757.0,-757.0,-1074,-499,0,219.0,219.0,1092,482,0.0,-31.0,-31.0,-28,-75,0.0,-569.0,-569.0,-10,-92,0,150,17820,0.84,0.57,-36.98,45.6,neutral,籌碼震盪，方向未定,2026-09-08 12:33:52,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:34:14
6282,康舒,3,15.0,2026-09-08,3,0.13,0.13,0.13,0.16,-0.5,52.38,52.38,52.38,52.47,ok,,,67.0,18.0,1,,,-5.0,-1.0,-1,-34.02,-34.02,6.73,8.36,2026-09-08,2026-09-07,2026-09-04,-0.5,-1735,-1735,266,380,0.5,270,270,8,8,1.0,-1714.0,-1714.0,469,530,-1,9.0,9.0,12,56,-1.0,-177.0,-177.0,73,7,0.0,-1882.0,-1882.0,554,593,-1,-2446,22738,-10.76,-11.06,-20.84,133.6,neutral,籌碼震盪，方向未定,2026-09-08 12:33:57,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:34:36
6285,啟碁,3,15.0,2026-09-08,3,0.65,0.65,0.65,0.7,-0.5,252.21,252.21,252.21,252.43,ok,,,159.0,-228.0,1,,,-6.0,23.0,-1,-6.66,-6.66,-25.17,21.99,2026-09-08,2026-09-07,2026-09-04,0.0,-155,-155,-643,742,-0.5,168,168,176,-64,0.5,-234.0,-234.0,-780,1149,0,-80.0,-80.0,-40,-213,0.0,-113.0,-113.0,-38,88,-1.0,-427.0,-427.0,-858,1024,0,-840,14663,-5.73,-6.57,-2.62,120.8,neutral,籌碼震盪，方向未定,2026-09-08 12:34:09,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:34:44
6291,沛亨,3,15.0,2026-09-08,3,1.26,1.26,1.26,1.77,-0.5,435.22,435.22,435.22,434.29,ok,,,-4.0,-266.0,1,,,-9.0,7.0,-1,-5.17,-5.17,-12.85,-11.42,2026-09-08,2026-09-07,2026-09-04,0.0,-146,-146,-155,-316,-1.0,48,48,130,100,1.0,-51.0,-51.0,-169,-139,0,-160.0,-160.0,-79,0,-1.0,14.0,14.0,9,3,1.0,-197.0,-197.0,-239,-136,0,-593,13416,-4.42,-6.67,2.42,60.4,bearish_distributed,主力連3賣、買賣家數差連3正，籌碼流向散戶風險高,2026-09-08 12:34:09,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:34:41
6412,群電,3,15.0,2026-09-08,3,0.07,0.07,0.07,0.21,-0.5,88.55,88.55,88.55,88.7,ok,,,-2.0,21.0,-1,,,-4.0,4.0,-1,-51.01,-51.01,-32.85,-17.4,2026-09-08,2026-09-07,2026-09-04,-1.0,-759,-759,-225,-115,-1.0,336,336,165,117,1.0,-941.0,-941.0,-341,92,-1,0.0,0.0,20,20,-0.5,-51.0,-51.0,4,-28,0.0,-992.0,-992.0,-317,84,-1,-1398,3911,-35.75,-28.97,-40.89,173.0,bearish_distributed,主力連3賣、買賣家數差連3正，籌碼流向散戶風險高,2026-09-08 12:34:14,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:34:45
6414,樺漢,3,15.0,2026-09-08,3,0.15,0.15,0.15,0.15,-0.5,419.99,419.99,419.99,420.69,ok,,,18.0,-40.0,1,,,0.0,2.0,-1,-30.26,-30.26,-43.76,21.0,2026-09-08,2026-09-07,2026-09-04,-0.5,-496,-496,-372,291,-0.5,349,349,331,-109,0.5,-638.0,-638.0,-439,397,-1,8.0,8.0,7,-1,1.0,-27.0,-27.0,-26,26,-1.0,-657.0,-657.0,-458,422,-1,-787,5813,-13.54,-15.01,-22.6,198.2,neutral,籌碼震盪，方向未定,2026-09-08 12:34:17,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:34:46
6415,矽力*-KY,3,15.0,2026-09-08,3,1.22,1.22,1.22,1.59,-0.5,474.03,474.03,474.03,475.76,ok,,,-14.0,-53.0,1,,,-18.0,12.0,-1,-5.1,-5.1,-6.29,15.4,2026-09-08,2026-09-07,2026-09-04,0.5,-142,-142,-168,353,-0.5,218,218,160,-57,0.5,-599.0,-599.0,-609,-164,0,-6.0,-6.0,-1,-1,-0.5,-20.0,-20.0,9,6,0.0,-625.0,-625.0,-601,-159,-1,-141,17963,-0.78,-0.37,-11.45,104.4,neutral,籌碼震盪，方向未定,2026-09-08 12:34:24,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:34:48
6442,光聖,3,15.0,2026-09-08,3,0.83,0.83,0.83,0.95,-0.5,1626.49,1626.49,1626.49,1623.43,ok,,,5.0,188.0,-1,,,-5.0,-22.0,1,6.81,6.81,-3.86,-10.66,2026-09-08,2026-09-07,2026-09-04,0.0,126,126,-78,-427,-0.5,8,8,104,74,1.0,1.0,1.0,-207,-468,1,207.0,207.0,4,-105,1.0,12.0,12.0,-9,23,0.0,220.0,220.0,-212,-550,1,1029,20896,4.92,3.28,-15.76,10.6,neutral,籌碼震盪，方向未定,2026-09-08 12:34:36,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:34:53
6446,藥華藥,3,15.0,2026-09-08,3,0.12,0.12,0.12,0.11,0.5,1243.69,1243.69,1243.69,1242.26,ok,,,-72.0,137.0,-1,,,1.0,-25.0,1,15.0,15.0,-11.32,-17.68,2026-09-08,2026-09-07,2026-09-04,-0.5,729,729,-546,-617,-0.5,-51,-51,222,209,0.5,906.0,906.0,527,-755,1,51.0,51.0,-60,47,0.0,-8.0,-8.0,20,6,0.0,949.0,949.0,487,-702,1,-802,20010,-4.01,-4.55,28.67,127.6,neutral,籌碼震盪，方向未定,2026-09-08 12:34:41,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:34:52
6451,訊芯-KY,3,15.0,2026-09-08,3,1.66,1.66,1.66,3.03,-0.5,455.52,455.52,455.52,455.88,ok,,,-170.0,-181.0,1,,,-145.0,-257.0,1,-7.7,-7.7,-3.63,-0.95,2026-09-08,2026-09-07,2026-09-04,0.0,-207,-207,-200,-48,-1.0,131,131,19,66,1.0,-160.0,-160.0,-4,-90,0,0.0,0.0,0,0,0.0,-29.0,-29.0,12,-1,0.0,-189.0,-189.0,8,-91,0,-3384,37448,-9.04,-6.0,-19.43,52.6,bearish_distributed,主力連3賣、買賣家數差連3正，籌碼流向散戶風險高,2026-09-08 12:34:44,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:35:00
6488,環球晶,3,15.0,2026-09-08,3,0.79,0.79,0.79,2.28,-0.5,984.32,984.32,984.32,985.05,ok,,,-27.0,-103.0,1,,,-177.0,-41.0,-1,-17.38,-17.38,-7.57,19.22,2026-09-08,2026-09-07,2026-09-04,0.0,-1672,-1672,-671,1630,-0.5,65,65,16,-41,0.5,-1999.0,-1999.0,-749,1472,-1,-126.0,-126.0,-67,214,-1.0,-387.0,-387.0,183,155,0.0,-2512.0,-2512.0,-633,1841,-1,-2407,42064,-5.72,-6.24,-2.24,42.4,neutral,籌碼震盪，方向未定,2026-09-08 12:34:45,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:34:59
6505,台塑化,3,15.0,2026-09-08,3,2.31,2.31,2.31,2.12,0.5,74.88,74.88,74.88,74.54,ok,,,-314.0,269.0,-1,,,15.0,-4.0,1,9.96,9.96,12.87,7.45,2026-09-08,2026-09-07,2026-09-04,0.0,1132,1132,2727,1116,1.0,-50,-50,-47,-29,-1.0,-1227.0,-1227.0,667,-1904,0,57.0,57.0,131,250,-1.0,-338.0,-338.0,140,649,-1.0,-1508.0,-1508.0,938,-1005,0,5390,117879,4.57,5.6,10.39,-30.2,neutral,籌碼震盪，方向未定,2026-09-08 12:34:46,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:34:59
6510,精測,3,15.0,2026-09-08,3,1.66,1.66,1.66,1.97,-0.5,3163.62,3163.62,3163.62,3099.16,ok,,,108.0,7.0,1,,,-1.0,-2.0,1,6.19,6.19,-1.09,-7.43,2026-09-08,2026-09-07,2026-09-04,0.0,89,89,-17,-93,-0.5,-110,-110,-90,3,-0.5,-143.0,-143.0,-390,-381,0,291.0,291.0,342,253,0.0,-3.0,-3.0,23,8,0.0,145.0,145.0,-25,-120,1,-93,8007,-1.16,-0.13,1.08,-88.0,neutral,籌碼震盪，方向未定,2026-09-08 12:34:49,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:34:59
6515,穎崴,3,15.0,2026-09-08,3,1.21,1.21,1.21,1.23,-0.5,6980.23,6980.23,6980.23,6978.47,ok,,,12.0,17.0,-1,,,0.0,0.0,0,21.37,21.37,-9.49,-4.07,2026-09-08,2026-09-07,2026-09-04,0.5,175,175,-41,-28,-0.5,-233,-233,56,-10,-0.5,119.0,119.0,-79,-244,1,94.0,94.0,32,202,0.0,-4.0,-4.0,6,-2,0.0,209.0,209.0,-41,-44,1,64,3759,1.7,1.25,23.77,-50.0,neutral,籌碼震盪，方向未定,2026-09-08 12:34:53,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:35:06
6526,達發,3,15.0,2026-09-08,3,0.15,0.15,0.15,0.15,-0.5,634.24,634.24,634.24,633.62,ok,,,23.0,7.0,1,,,0.0,0.0,0,13.73,13.73,-0.9,0.27,2026-09-08,2026-09-07,2026-09-04,0.0,46,46,-7,1,0.5,-27,-27,17,96,0.5,67.0,67.0,-34,10,0,0.0,0.0,-2,-11,1.0,0.0,0.0,5,-2,0.0,67.0,67.0,-31,-3,0,-622,5382,-11.56,-1.5,34.0,63.4,neutral,籌碼震盪，方向未定,2026-09-08 12:34:53,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:35:06
6531,愛普*,3,15.0,2026-09-08,3,0.92,0.92,0.92,0.73,0.5,890.04,890.04,890.04,887.35,ok,,,-209.0,31.0,-1,,,10.0,-13.0,1,-7.03,-7.03,24.45,-15.89,2026-09-08,2026-09-07,2026-09-04,0.0,-168,-168,706,-459,-0.5,104,104,-155,145,0.5,-261.0,-261.0,793,-443,0,-34.0,-34.0,37,1,0.0,-30.0,-30.0,41,-9,0.0,-325.0,-325.0,871,-451,0,-679,19499,-3.48,-1.88,-3.86,34.6,neutral,籌碼震盪，方向未定,2026-09-08 12:34:59,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:35:18
6640,均華,3,15.0,2026-09-08,3,1.62,1.62,1.62,2.22,-0.5,1158.06,1158.06,1158.06,1134.22,ok,,,-23.0,87.0,-1,,,-6.0,1.0,-1,-13.9,-13.9,10.48,-0.49,2026-09-08,2026-09-07,2026-09-04,0.0,-102,-102,108,-6,-0.5,136,136,-72,-18,-0.5,-67.0,-67.0,-46,-247,0,0.0,0.0,131,139,-1.0,-12.0,-12.0,-6,13,-1.0,-79.0,-79.0,79,-95,0,147,5638,2.61,1.56,-27.99,-10.4,neutral,籌碼震盪，方向未定,2026-09-08 12:34:59,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:35:16
6643,M31,3,15.0,2026-09-08,3,2.06,2.06,2.06,2.11,-0.5,486.63,486.63,486.63,487.22,ok,,,-2.0,-1.0,-1,,,-1.0,1.0,-1,8.52,8.52,-0.57,-13.66,2026-09-08,2026-09-07,2026-09-04,0.0,88,88,-1,-22,-0.5,-41,-41,56,118,0.5,64.0,64.0,-2,-32,1,15.0,15.0,0,0,0.5,39.0,39.0,3,-2,1.0,118.0,118.0,1,-34,1,-42,1883,-2.23,-11.64,34.39,114.4,neutral,籌碼震盪，方向未定,2026-09-08 12:35:00,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:35:14
6664,群翊,3,15.0,2026-09-08,3,0.13,0.13,0.13,0.13,0.5,370.24,370.24,370.24,370.4,ok,,,-15.0,-17.0,1,,,0.0,-1.0,1,5.22,5.22,-7.97,-30.32,2026-09-08,2026-09-07,2026-09-04,-0.5,13,13,-29,-228,-0.5,16,16,65,232,1.0,17.0,17.0,68,-186,0,2.0,2.0,4,10,-1.0,-1.0,-1.0,-1,-20,0.5,18.0,18.0,71,-196,0,-81,3303,-2.45,-2.71,-9.8,45.2,neutral,籌碼震盪，方向未定,2026-09-08 12:35:00,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:35:14
6669,緯穎,3,15.0,2026-09-08,3,62.71,62.71,62.71,66.14,-0.5,4165.17,4165.17,4165.17,4402.98,ok,,,260.0,103.0,1,,,84.0,203.0,-1,-28.95,-28.95,-34.98,-11.42,2026-09-08,2026-09-07,2026-09-04,-0.5,-1384,-1384,-1887,-425,-1.0,109,109,138,146,1.0,160.0,160.0,-1106,-432,0,-1638.0,-1638.0,-749,326,-1.0,-32.0,-32.0,-227,-208,0.0,-1510.0,-1510.0,-2082,-314,0,-8456,29859,-28.32,-28.19,6.56,128.2,bearish_distributed,主力連3賣、買賣家數差連3正，籌碼流向散戶風險高,2026-09-08 12:35:06,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:35:25
6672,騰輝電子-KY,3,15.0,2026-09-08,3,0.6,0.6,0.6,0.52,0.5,273.03,273.03,273.03,267.44,ok,,,670.0,-191.0,1,,,9.0,17.0,-1,-14.66,-14.66,-8.97,41.35,2026-09-08,2026-09-07,2026-09-04,0.5,-1074,-1074,-1303,2451,-0.5,64,64,15,-361,0.5,-1240.0,-1240.0,402,266,0,-2.0,-2.0,-2,0,-0.5,-26.0,-26.0,13,83,-1.0,-1268.0,-1268.0,413,349,0,-409,31629,-1.29,-2.13,5.58,6.2,neutral,籌碼震盪，方向未定,2026-09-08 12:35:06,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:35:21
6683,雍智科技,3,15.0,2026-09-08,3,0.39,0.39,0.39,0.43,-0.5,1383.96,1383.96,1383.96,1379.53,ok,,,214.0,-19.0,1,,,0.0,-2.0,1,1.85,1.85,-9.21,-19.22,2026-09-08,2026-09-07,2026-09-04,-0.5,17,17,-132,-251,-0.5,-8,-8,17,200,0.5,25.0,25.0,-407,-234,0,0.0,0.0,41,0,0.0,0.0,0.0,-16,15,0.0,25.0,25.0,-382,-219,0,-264,6418,-4.11,0.83,-37.87,-14.4,neutral,籌碼震盪，方向未定,2026-09-08 12:35:14,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:35:26
6691,洋基工程,3,15.0,2026-09-08,3,0.0,0.0,0.0,0.0,0.0,622.34,622.34,622.34,622.31,ok,,,-26.0,27.0,-1,,,0.0,0.0,0,-16.99,-16.99,22.12,-4.11,2026-09-08,2026-09-07,2026-09-04,0.0,-44,-44,119,-29,-0.5,178,178,-1,173,0.5,-99.0,-99.0,233,-160,0,-1.0,-1.0,0,39,-1.0,-3.0,-3.0,19,0,0.0,-103.0,-103.0,252,-121,0,-286,2651,-10.79,-9.39,25.34,173.8,neutral,籌碼震盪，方向未定,2026-09-08 12:35:14,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:35:26
6693,廣閎科,3,15.0,2026-09-08,3,0.13,0.13,0.13,0.15,-0.5,189.15,189.15,189.15,189.49,ok,,,-31.0,144.0,-1,,,-1.0,0.0,-1,-7.61,-7.61,-4.21,-14.82,2026-09-08,2026-09-07,2026-09-04,0.0,-124,-124,-102,-305,-1.0,60,60,36,97,1.0,-365.0,-365.0,-105,-604,0,0.0,0.0,0,0,0.0,92.0,92.0,-42,130,0.0,-273.0,-273.0,-147,-474,0,-748,9748,-7.67,-10.83,26.74,68.8,bearish_distributed,主力連3賣、買賣家數差連3正，籌碼流向散戶風險高,2026-09-08 12:35:16,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:35:28
6770,力積電,3,15.0,2026-09-08,3,1.25,1.25,1.25,0.39,0.5,70.33,70.33,70.33,70.08,ok,,,-1808.0,1299.0,-1,,,1180.0,-174.0,1,-5.99,-5.99,45.93,-17.71,2026-09-08,2026-09-07,2026-09-04,0.0,-10346,-10346,111524,-15097,-0.5,4,4,-3,14,0.5,-7824.0,-7824.0,112644,-16246,0,-22.0,-22.0,7427,0,0.0,-1890.0,-1890.0,6002,-697,0.0,-9736.0,-9736.0,126073,-16943,0,66125,684907,9.65,0.82,-4.32,4.0,neutral,籌碼震盪，方向未定,2026-09-08 12:35:19,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:35:36
6789,采鈺,3,15.0,2026-09-08,3,0.96,0.96,0.96,0.97,-0.5,488.35,488.35,488.35,488.73,ok,,,13.0,4.0,1,,,0.0,-5.0,1,-7.63,-7.63,-0.27,-3.54,2026-09-08,2026-09-07,2026-09-04,0.0,-87,-87,-3,-40,-1.0,163,163,38,132,1.0,-130.0,-130.0,5,-31,0,-5.0,-5.0,-4,-2,-1.0,-12.0,-12.0,21,-19,0.0,-147.0,-147.0,22,-52,0,-560,9282,-6.03,-4.82,0.71,99.6,bearish_distributed,主力連3賣、買賣家數差連3正，籌碼流向散戶風險高,2026-09-08 12:35:21,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:35:35
6805,富世達,3,15.0,2026-09-08,3,1.37,1.37,1.37,1.33,0.5,2025.14,2025.14,2025.14,2019.04,ok,,,-103.0,51.0,-1,,,0.0,-3.0,1,-1.53,-1.53,13.25,1.77,2026-09-08,2026-09-07,2026-09-04,0.0,-5,-5,71,10,0.5,126,126,-150,-63,-0.5,17.0,17.0,151,7,0,1.0,1.0,10,0,0.0,-12.0,-12.0,0,5,-1.0,6.0,6.0,161,12,0,-349,3535,-9.87,-6.15,28.57,69.8,neutral,籌碼震盪，方向未定,2026-09-08 12:35:25,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,1597,6000,4403,2026-09-08 12:35:37
